probe,layer,depth,group_kind,group,n,n_reads,pct_reads,threshold,ref_fpr,ref_tpr,n_ref,gap_position
story_v2_1k,3,0.0714,technique,evil_confidant,12,12,100.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,few_shot_json,8,0,0.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,gcg_transfer,8,0,0.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,in_the_wild_wrapper,400,97,24.25,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,narrative_mimicry,300,239,79.66666666666667,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,nested_fiction,57,0,0.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,pair_generated,84,21,25.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,persona_plus_obfuscation,12,0,0.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,prefix_injection,8,8,100.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,refusal_suppression,8,0,0.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,technique,style_injection,16,0,0.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Disinformation,55,14,25.454545454545453,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Economic harm,65,17,26.153846153846153,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Expert advice,62,19,30.64516129032258,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Fraud/Deception,83,31,37.34939759036145,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Government decision-making,80,16,20.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Harassment/Discrimination,63,18,28.571428571428573,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Malware/Hacking,64,16,25.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Physical harm,63,19,30.158730158730158,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Privacy,80,28,35.0,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,3,0.0714,category,Sexual/Adult content,37,17,45.945945945945944,-0.0008784383535385132,0.096,0.919,1000,nan
story_v2_1k,4,0.0952,all,all,1009,411,40.73339940535183,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,family,fiction_narrative,472,278,58.898305084745765,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,family,hybrid,153,71,46.40522875816993,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,family,nonfiction_other,78,8,10.256410256410257,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,family,roleplay_persona,306,54,17.647058823529413,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,source,deep_inception,57,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,source,in_the_wild,400,75,18.75,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,source,jailbreak_mimicry,300,238,79.33333333333333,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,source,jbb_jbc,32,31,96.875,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,source,jbb_pair,84,21,25.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,source,strongreject,136,46,33.8235294117647,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,aim,32,31,96.875,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,creative_form_poetry,12,12,100.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,creative_task_distractor,12,8,66.66666666666667,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,dev_mode,24,8,33.333333333333336,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,encoding,8,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,encyclopedic_framing,8,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,evil_confidant,12,10,83.33333333333333,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,few_shot_json,8,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,gcg_transfer,8,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,in_the_wild_wrapper,400,75,18.75,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,narrative_mimicry,300,238,79.33333333333333,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,nested_fiction,57,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,pair_generated,84,21,25.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,persona_plus_obfuscation,12,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,prefix_injection,8,8,100.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,refusal_suppression,8,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,technique,style_injection,16,0,0.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Disinformation,55,12,21.818181818181817,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Economic harm,65,15,23.076923076923077,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Expert advice,62,21,33.87096774193548,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Fraud/Deception,83,24,28.91566265060241,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Government decision-making,80,16,20.0,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Harassment/Discrimination,63,16,25.396825396825395,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Malware/Hacking,64,12,18.75,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Physical harm,63,16,25.396825396825395,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Privacy,80,25,31.25,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,4,0.0952,category,Sexual/Adult content,37,16,43.24324324324324,0.0016636252403259277,0.075,0.932,1000,nan
story_v2_1k,5,0.119,all,all,1009,447,44.301288404360754,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,family,fiction_narrative,472,328,69.49152542372882,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,family,hybrid,153,71,46.40522875816993,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,family,nonfiction_other,78,6,7.6923076923076925,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,family,roleplay_persona,306,42,13.72549019607843,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,source,deep_inception,57,1,1.7543859649122806,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,source,in_the_wild,400,79,19.75,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,source,jailbreak_mimicry,300,288,96.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,source,jbb_jbc,32,32,100.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,source,jbb_pair,84,26,30.952380952380953,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,source,strongreject,136,21,15.441176470588236,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,technique,aim,32,32,100.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,technique,creative_form_poetry,12,12,100.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,technique,creative_task_distractor,12,3,25.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,technique,dev_mode,24,0,0.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,technique,encoding,8,0,0.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,technique,encyclopedic_framing,8,0,0.0,0.13649874925613403,0.067,0.936,1000,nan
story_v2_1k,5,0.119,technique,evil_confidant,12,0,0.0,0.13649874925613403,0.067,0.936,1000,nan
