axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
story_v2,length,27,0.9643,-0.06371336410448855,0.9717411803950868,0.9001219423585259,-0.06812469306069031
story_v2,length,28,1.0,-0.11814609766092059,0.9780147282971788,0.9071135019968991,-0.1254341723015755
story_v1,harm,0,0.0,0.0,nan,nan,nan
story_v1,harm,1,0.0357,-0.08218042463540656,0.9655013340514154,0.6778264418783115,-0.10158572597453361
story_v1,harm,2,0.0714,-0.21507760349545718,0.9756362187588719,0.7128163938256185,-0.2579065618121444
story_v1,harm,3,0.1071,-0.039502262403537866,0.9781412999313432,0.7252911125146052,-0.04689915235701633
story_v1,harm,4,0.1429,0.025398954720196147,0.9805598321746157,0.7355671537365532,0.0299066405220441
story_v1,harm,5,0.1786,0.02987948561261888,0.982807705140167,0.8059159483202775,0.033573294902904324
story_v1,harm,6,0.2143,0.034540306214897176,0.9791018351388392,0.8408107020637802,0.03806826954811503
story_v1,harm,7,0.25,0.08080139357874357,0.9817001531783874,0.8574895157833263,0.08806736702834388
story_v1,harm,8,0.2857,0.01050074426974332,0.9801280936654364,0.870962662989314,0.011365247408950995
story_v1,harm,9,0.3214,0.06752011089320235,0.9818332005851841,0.8860719891315284,0.07239020162246843
story_v1,harm,10,0.3571,0.0001317850654490433,0.9817081161470501,0.8655892247197868,0.00014296149632219042
story_v1,harm,11,0.3929,0.034677673995884895,0.9811448255994818,0.852246425735057,0.03792283586263497
story_v1,harm,12,0.4286,0.042124535369371545,0.9818252218703925,0.8522999989647349,0.04604916795643669
story_v1,harm,13,0.4643,0.03923657327296874,0.9816700334985152,0.8676440652152357,0.04251454191815924
story_v1,harm,14,0.5,0.09110294289708946,0.986356145847665,0.9426094990225466,0.09448211853723484
story_v1,harm,15,0.5357,-0.04027621701565554,0.9874710650883126,0.9598915657416175,-0.04136903544117797
story_v1,harm,16,0.5714,-0.08137089791806351,0.9886302565868458,0.9688338287066397,-0.08314334869460764
story_v1,harm,17,0.6071,-0.104013201902129,0.9849954941748641,0.9692688070363602,-0.10645087254259718
story_v1,harm,18,0.6429,-0.10660389608504892,0.9850982663189398,0.9766218030415232,-0.10868512071273433
story_v1,harm,19,0.6786,-0.1266096458539558,0.9775758020569852,0.9836868697100878,-0.1291109674301019
story_v1,harm,20,0.7143,-0.14158505739523952,0.9711352326350456,0.984789480699089,-0.14477909763420696
story_v1,harm,21,0.75,-0.1544521184543626,0.9624462011996561,0.9871298412660462,-0.1584595789492053
story_v1,harm,22,0.7857,-0.17598816334037007,0.9577205877825664,0.9836830169588047,-0.1813161381564406
