axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
story_v2_1k,eval_v2,5,0.1786,-0.08477990867590998,0.9968035144969405,0.9888820425849242,-0.08539175096796053
story_v2_1k,eval_v2,6,0.2143,-0.07943591263758133,0.9949933199625376,0.9856483452590105,-0.08021319374235554
story_v2_1k,eval_v2,7,0.25,-0.08597674061269948,0.9958170731386222,0.985278299508335,-0.08679840289239762
story_v2_1k,eval_v2,8,0.2857,-0.014634118358485708,0.9958548242862447,0.9835692044637686,-0.014786523783470822
story_v2_1k,eval_v2,9,0.3214,-0.052050780683362094,0.997218186351486,0.982340901003977,-0.05258974187283078
story_v2_1k,eval_v2,10,0.3571,-0.03802917634389051,0.9972231088371464,0.9826319045985004,-0.03841716579754286
story_v2_1k,eval_v2,11,0.3929,-0.06176141282952722,0.9975143436141,0.9820079454395574,-0.06240223529384846
story_v2_1k,eval_v2,12,0.4286,-0.04815150742896401,0.9976010522126136,0.9796814016477027,-0.04870673371797814
story_v2_1k,eval_v2,13,0.4643,-0.07732319876099131,0.997942632886806,0.9813424811143562,-0.07813519926554861
story_v2_1k,eval_v2,14,0.5,-0.025646371839836386,0.998869112845528,0.9882175327589713,-0.025813409158132156
story_v2_1k,eval_v2,15,0.5357,-0.045491770363552904,0.9991080988791092,0.9868948436808732,-0.04581325598860621
story_v2_1k,eval_v2,16,0.5714,-0.0453318409765916,0.9990884605483893,0.9871358084357672,-0.04564707271168102
story_v2_1k,eval_v2,17,0.6071,-0.044584190589163145,0.999035014927381,0.9855298835812142,-0.044931987849824835
story_v2_1k,eval_v2,18,0.6429,-0.03154829568731992,0.9990264948365122,0.9861425663319616,-0.031784658297187414
story_v2_1k,eval_v2,19,0.6786,-0.003512132220329651,0.9986926881107282,0.9833690629881598,-0.003544023978535725
story_v2_1k,eval_v2,20,0.7143,0.0015121868206043124,0.9987047135757726,0.9829525340335872,0.0015262322478632653
story_v2_1k,eval_v2,21,0.75,0.027380175172185654,0.9986732414610329,0.9832383778290946,0.027630904687333886
story_v2_1k,eval_v2,22,0.7857,0.011513328325118621,0.9985131055834416,0.9833508703695523,0.011619026751943852
story_v2_1k,eval_v2,23,0.8214,-0.012030900244876123,0.9983391400055135,0.9836988914878065,-0.012140259943568746
story_v2_1k,eval_v2,24,0.8571,-0.00904499858575395,0.9982862443841971,0.9817588670587425,-0.009136472337027085
story_v2_1k,eval_v2,25,0.8929,-0.04252388251896553,0.9981963115913383,0.9809908839586536,-0.042972680400644545
story_v2_1k,eval_v2,26,0.9286,-0.031815758761294284,0.9980697670688671,0.9812468090832929,-0.03214938770558014
story_v2_1k,eval_v2,27,0.9643,-0.041665611707767884,0.9979433026829118,0.9811002794233274,-0.04210834074041222
story_v2_1k,eval_v2,28,1.0,-0.13949269110420243,0.9982359105053682,0.9850482753387053,-0.1406714942785065
persona_v2,harm_v2,0,0.0,0.0,nan,nan,nan
persona_v2,harm_v2,1,0.0357,-0.0948689525222498,0.996659599290463,0.977777439193256,-0.0961016119367458
persona_v2,harm_v2,2,0.0714,-0.029017951156295883,0.996930102981549,0.9821904093635607,-0.02932490040293671
persona_v2,harm_v2,3,0.1071,0.0022242137860554955,0.9973350086807873,0.9763661054158378,0.0022539778766201488
persona_v2,harm_v2,4,0.1429,0.126374518589694,0.9976523295304203,0.9769567945109889,0.12800655947455092
persona_v2,harm_v2,5,0.1786,0.16448034464924502,0.9967347337728834,0.9827147221797835,0.1661921398957478
persona_v2,harm_v2,6,0.2143,0.24381880218311103,0.9981020948519221,0.9838851664759625,0.24604101123605954
persona_v2,harm_v2,7,0.25,0.3040698699564866,0.9979801852415279,0.9850761208295696,0.30667440643511695
persona_v2,harm_v2,8,0.2857,0.3023615568432892,0.9978243987107976,0.9870954358785259,0.30466315934576127
persona_v2,harm_v2,9,0.3214,0.27762892194848143,0.9970527196119219,0.9892182875548512,0.27955005190034243
persona_v2,harm_v2,10,0.3571,0.19881002717903698,0.9967854874686631,0.9902359222852284,0.20010967795596007
persona_v2,harm_v2,11,0.3929,0.2044685376169154,0.9964275292031963,0.9897800334833662,0.20588954208046004
persona_v2,harm_v2,12,0.4286,0.21271292090285993,0.99619130676217,0.9904623000076813,0.21414282252690192
persona_v2,harm_v2,13,0.4643,0.20989559760683046,0.9960896204239291,0.991904750793595,0.21116363879601127
persona_v2,harm_v2,14,0.5,-0.08711873855209733,0.9957090523023461,0.9950069088241624,-0.08752503689350406
persona_v2,harm_v2,15,0.5357,-0.23972159384418107,0.9957576121007556,0.9960943942983123,-0.2407022173340483
persona_v2,harm_v2,16,0.5714,-0.36688225315512907,0.9966529209188901,0.9972629479141337,-0.3680017558015468
persona_v2,harm_v2,17,0.6071,-0.3210736706755892,0.9963990064594404,0.997279439306789,-0.32209176225538455
persona_v2,harm_v2,18,0.6429,-0.32797159832365275,0.9967770053631446,0.9976691192232601,-0.3288849240802285
persona_v2,harm_v2,19,0.6786,-0.15186489523146177,0.9959368927244956,0.9980709773799172,-0.15232134685515297
persona_v2,harm_v2,20,0.7143,-0.19503023212110243,0.9960276066169826,0.9976870449566876,-0.19564514864136523
persona_v2,harm_v2,21,0.75,-0.05121452921445781,0.99507637886867,0.9975895827871292,-0.05140306597625029
persona_v2,harm_v2,22,0.7857,-0.012547055954997681,0.9946032104822604,0.9974829697113197,-0.012596913918611442
persona_v2,harm_v2,23,0.8214,-0.031425574530914956,0.9942544843795674,0.9975144407934329,-0.03155548439958424
persona_v2,harm_v2,24,0.8571,-0.010534209303795219,0.9939312315229467,0.9977318387586258,-0.010578323854999891
persona_v2,harm_v2,25,0.8929,0.05034203685928998,0.9933087158460995,0.9973565762915696,0.05057820733157591
persona_v2,harm_v2,26,0.9286,0.06319424380892902,0.9926047062078784,0.9972189505842712,0.06351760217960453
