probe,axis,layer,depth,null_folded,null_dz_folded,cos_probe_axis,cell_type,auroc,wins,ties,n,auroc_folded,cohens_dz,cohens_dz_folded,delta_excluded,excess_over_null,excess_dz_over_null,auroc_sd,n_draws,axis_mean_paired_cos
eval_v2,story_v2_1k,11,0.3929,0.6838000000000001,0.4860079260083044,-0.06176141196720849,offdiag_pooled,0.317,317,0,1000,0.683,-0.448804617628255,0.448804617628255,0.75,-0.0008000000000000229,-0.03720330838004937,,,
eval_v2,story_v2_1k,12,0.4286,0.6990500000000001,0.5423997046392924,-0.0481515074474926,offdiag_pooled,0.368,368,0,1000,0.632,-0.3307886931813122,0.3307886931813122,0.7,-0.06705000000000005,-0.21161101145798022,,,
eval_v2,story_v2_1k,13,0.4643,0.6700999999999999,0.46619270774012056,-0.07732319970643423,offdiag_pooled,0.27,270,0,1000,0.73,-0.5907247682262176,0.5907247682262176,,0.059900000000000064,0.124532060486097,,,
eval_v2,story_v2_1k,14,0.5,0.7421,0.7114279925349517,-0.025646372452167075,offdiag_pooled,0.387,387,0,1000,0.613,-0.34175296417764717,0.34175296417764717,0.65,-0.1291,-0.36967502835730454,,,
eval_v2,story_v2_1k,15,0.5357,0.7075,0.6020113120045805,-0.04549177037483577,offdiag_pooled,0.214,214,0,1000,0.786,-0.7679294549367429,0.7679294549367429,,0.07850000000000001,0.16591814293216245,,,
eval_v2,story_v2_1k,16,0.5714,0.70305,0.5986077735356757,-0.045331841608112905,offdiag_pooled,0.234,234,0,1000,0.766,-0.7341728745657862,0.7341728745657862,,0.06295000000000006,0.13556510103011044,,,
eval_v2,story_v2_1k,17,0.6071,0.7596499999999999,0.8302956848948678,-0.0445841921289328,offdiag_pooled,0.188,188,0,1000,0.812,-0.8566719267264346,0.8566719267264346,,0.05235000000000012,0.026376241831566727,,,
eval_v2,story_v2_1k,18,0.6429,0.76215,0.8228785871431572,-0.031548296774595704,offdiag_pooled,0.26,260,0,1000,0.74,-0.6420273629637482,0.6420273629637482,,-0.022150000000000003,-0.18085122417940902,,,
eval_v2,story_v2_1k,19,0.6786,0.70615,0.5997314617203001,-0.0035121305892162184,offdiag_pooled,0.485,485,0,1000,0.515,-0.07015259281723082,0.07015259281723082,0.6,-0.19115000000000004,-0.5295788689030693,,,
eval_v2,story_v2_1k,20,0.7143,0.7610999999999999,0.7864346619663128,0.0015121853317813917,offdiag_pooled,0.508,508,0,1000,0.508,0.032007745150881416,0.032007745150881416,0.6,-0.2530999999999999,-0.7544269168154314,,,
eval_v2,story_v2_1k,21,0.75,0.76055,0.8133489305690688,0.02738017489517936,offdiag_pooled,0.683,683,0,1000,0.683,0.483013288624398,0.483013288624398,0.75,-0.0775499999999999,-0.33033564194467074,,,
eval_v2,story_v2_1k,22,0.7857,0.75335,0.7471092276574076,0.011513326553769663,offdiag_pooled,0.569,569,0,1000,0.569,0.1814567606202388,0.1814567606202388,0.6,-0.18435,-0.5656524670371688,,,
eval_v2,story_v2_1k,23,0.8214,0.7112999999999999,0.6753046889404963,-0.012030901963765998,offdiag_pooled,0.41,410,0,1000,0.5900000000000001,-0.18179107774430928,0.18179107774430928,0.65,-0.12129999999999985,-0.4935136111961871,,,
eval_v2,story_v2_1k,24,0.8571,0.7332000000000001,0.6908229903205221,-0.009044995956431287,offdiag_pooled,0.436,436,0,1000,0.5640000000000001,-0.12395410115113217,0.12395410115113217,0.6,-0.16920000000000002,-0.5668688891693899,,,
eval_v2,story_v2_1k,25,0.8929,0.6282499999999999,0.35180652949659663,-0.04252388297233199,offdiag_pooled,0.241,241,0,1000,0.759,-0.6741410051809766,0.6741410051809766,,0.13075000000000014,0.32233447568438,,,
eval_v2,story_v2_1k,26,0.9286,0.7522,0.7312698949127399,-0.0318157580935859,offdiag_pooled,0.298,298,0,1000,0.702,-0.5022141820857933,0.5022141820857933,0.75,-0.05020000000000002,-0.2290557128269466,,,
