probe,group_kind,group,n,pct_reads_mean,pct_reads_min,pct_reads_max,n_layers,band_lo,band_hi,ref_tpr_mean,ref_fpr_mean,gap_position_mean
eval_v2,category,Malware/Hacking,64,78.10096153846153,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,category,Malware/Hacking,64,83.89423076923077,0.0,100.0,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,category,Malware/Hacking,64,53.58173076923077,0.0,90.625,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,category,Malware/Hacking,64,14.014423076923077,0.0,93.75,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,category,Physical harm,63,79.97557997557998,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,category,Physical harm,63,84.76190476190476,0.0,100.0,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,category,Physical harm,63,71.96581196581197,0.0,100.0,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,category,Physical harm,63,12.25885225885226,0.0,84.12698412698413,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,category,Privacy,80,80.57692307692308,0.0,98.75,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,category,Privacy,80,82.67307692307692,0.0,100.0,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,category,Privacy,80,64.5576923076923,0.0,93.75,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,category,Privacy,80,14.75,0.0,91.25,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,category,Sexual/Adult content,37,78.46153846153847,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,category,Sexual/Adult content,37,89.23076923076923,0.0,100.0,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,category,Sexual/Adult content,37,67.48440748440748,0.0,100.0,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,category,Sexual/Adult content,37,18.295218295218294,0.0,91.89189189189189,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,family,fiction_narrative,472,78.20730117340285,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,family,fiction_narrative,472,47.59452411994785,0.0,99.78813559322033,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,family,fiction_narrative,472,81.13428943937419,0.0,99.15254237288136,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,family,fiction_narrative,472,45.29661016949153,0.0,94.91525423728814,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,family,hybrid,153,81.35746606334841,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,family,hybrid,153,87.67219708396179,0.0,100.0,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,family,hybrid,153,69.74358974358975,0.0,99.34640522875817,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,family,hybrid,153,17.727501256913023,0.0,83.00653594771242,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,family,nonfiction_other,78,69.86193293885601,0.0,98.71794871794872,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,family,nonfiction_other,78,72.20907297830375,0.0,93.58974358974359,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,family,nonfiction_other,78,51.617357001972394,0.0,97.43589743589743,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,family,nonfiction_other,78,9.585798816568046,0.0,84.61538461538461,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,family,roleplay_persona,306,76.79738562091504,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,family,roleplay_persona,306,86.25439919557566,0.0,99.67320261437908,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,family,roleplay_persona,306,62.55907491201609,0.0,96.07843137254902,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,family,roleplay_persona,306,13.137254901960782,0.0,82.6797385620915,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,source,deep_inception,57,50.71524966261808,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,source,deep_inception,57,46.315789473684205,0.0,100.0,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,source,deep_inception,57,72.33468286099865,0.0,100.0,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,source,deep_inception,57,22.186234817813766,0.0,100.0,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,source,in_the_wild,400,84.42307692307692,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
harm_v2,source,in_the_wild,400,91.93076923076923,0.0,99.5,65,0,64,0.718123076923077,0.21350769230769234,nan
persona_v2,source,in_the_wild,400,67.02692307692308,0.0,99.5,65,0,64,0.8789384615384614,0.1098923076923077,nan
story_v2_1k,source,in_the_wild,400,14.523076923076923,0.0,86.25,65,0,64,0.9399692307692308,0.04473846153846154,nan
eval_v2,source,jailbreak_mimicry,300,83.69230769230768,0.0,100.0,65,0,64,0.7149384615384615,0.31215384615384617,nan
