probe,layer,depth,group_kind,group,n,n_reads,pct_reads,threshold,ref_fpr,ref_tpr,n_ref,gap_position
story_v2_1k,21,0.75,category,Physical harm,63,31,49.20634920634921,-0.03985595703125,0.048,0.991,1000,0.0533275236632678
story_v2_1k,21,0.75,category,Privacy,80,42,52.5,-0.03985595703125,0.048,0.991,1000,0.0533275236632678
story_v2_1k,21,0.75,category,Sexual/Adult content,37,18,48.648648648648646,-0.03985595703125,0.048,0.991,1000,0.0533275236632678
story_v2_1k,22,0.7857,all,all,1009,326,32.30921704658077,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,family,fiction_narrative,472,229,48.516949152542374,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,family,hybrid,153,41,26.797385620915033,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,family,nonfiction_other,78,11,14.102564102564102,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,family,roleplay_persona,306,45,14.705882352941176,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,source,deep_inception,57,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,source,in_the_wild,400,77,19.25,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,source,jailbreak_mimicry,300,210,70.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,source,jbb_jbc,32,1,3.125,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,source,jbb_pair,84,14,16.666666666666668,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,source,strongreject,136,24,17.647058823529413,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,aim,32,1,3.125,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,creative_form_poetry,12,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,creative_task_distractor,12,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,dev_mode,24,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,encoding,8,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,encyclopedic_framing,8,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,evil_confidant,12,2,16.666666666666668,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,few_shot_json,8,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,gcg_transfer,8,1,12.5,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,in_the_wild_wrapper,400,77,19.25,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,narrative_mimicry,300,210,70.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,nested_fiction,57,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,pair_generated,84,14,16.666666666666668,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,persona_plus_obfuscation,12,11,91.66666666666667,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,prefix_injection,8,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,refusal_suppression,8,0,0.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,technique,style_injection,16,10,62.5,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Disinformation,55,14,25.454545454545453,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Economic harm,65,13,20.0,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Expert advice,62,11,17.741935483870968,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Fraud/Deception,83,13,15.662650602409638,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Government decision-making,80,11,13.75,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Harassment/Discrimination,63,21,33.333333333333336,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Malware/Hacking,64,8,12.5,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Physical harm,63,6,9.523809523809524,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Privacy,80,14,17.5,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,22,0.7857,category,Sexual/Adult content,37,5,13.513513513513514,-0.05079078674316406,0.039,0.991,1000,0.1729665170851533
story_v2_1k,23,0.8214,all,all,1009,193,19.12784935579782,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,family,fiction_narrative,472,160,33.898305084745765,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,family,hybrid,153,13,8.49673202614379,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,family,nonfiction_other,78,2,2.5641025641025643,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,family,roleplay_persona,306,18,5.882352941176471,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,source,deep_inception,57,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,source,in_the_wild,400,30,7.5,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,source,jailbreak_mimicry,300,151,50.333333333333336,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,source,jbb_jbc,32,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,source,jbb_pair,84,10,11.904761904761905,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,source,strongreject,136,2,1.4705882352941178,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,aim,32,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,creative_form_poetry,12,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,creative_task_distractor,12,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,dev_mode,24,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,encoding,8,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,encyclopedic_framing,8,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,evil_confidant,12,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,few_shot_json,8,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,gcg_transfer,8,1,12.5,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,in_the_wild_wrapper,400,30,7.5,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,narrative_mimicry,300,151,50.333333333333336,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,nested_fiction,57,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,pair_generated,84,10,11.904761904761905,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,persona_plus_obfuscation,12,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,prefix_injection,8,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,refusal_suppression,8,0,0.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,technique,style_injection,16,1,6.25,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Disinformation,55,5,9.090909090909092,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Economic harm,65,3,4.615384615384615,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Expert advice,62,8,12.903225806451612,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Fraud/Deception,83,3,3.6144578313253013,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Government decision-making,80,5,6.25,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Harassment/Discrimination,63,8,12.698412698412698,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Malware/Hacking,64,3,4.6875,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Physical harm,63,2,3.1746031746031744,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Privacy,80,4,5.0,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,23,0.8214,category,Sexual/Adult content,37,1,2.7027027027027026,-0.0585174560546875,0.037,0.992,1000,0.24892097723302686
story_v2_1k,24,0.8571,all,all,1009,152,15.064420218037661,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,family,fiction_narrative,472,128,27.11864406779661,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,family,hybrid,153,12,7.8431372549019605,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,family,nonfiction_other,78,1,1.2820512820512822,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,family,roleplay_persona,306,11,3.5947712418300655,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,source,deep_inception,57,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,source,in_the_wild,400,21,5.25,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,source,jailbreak_mimicry,300,120,40.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,source,jbb_jbc,32,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,source,jbb_pair,84,10,11.904761904761905,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,source,strongreject,136,1,0.7352941176470589,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,aim,32,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,creative_form_poetry,12,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,creative_task_distractor,12,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,dev_mode,24,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,encoding,8,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,encyclopedic_framing,8,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,evil_confidant,12,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,few_shot_json,8,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,gcg_transfer,8,1,12.5,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,in_the_wild_wrapper,400,21,5.25,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,narrative_mimicry,300,120,40.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,nested_fiction,57,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,pair_generated,84,10,11.904761904761905,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,persona_plus_obfuscation,12,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,prefix_injection,8,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,refusal_suppression,8,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,technique,style_injection,16,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Disinformation,55,4,7.2727272727272725,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Economic harm,65,1,1.5384615384615385,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Expert advice,62,7,11.290322580645162,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Fraud/Deception,83,4,4.819277108433735,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Government decision-making,80,3,3.75,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Harassment/Discrimination,63,7,11.11111111111111,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Malware/Hacking,64,3,4.6875,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Physical harm,63,2,3.1746031746031744,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Privacy,80,1,1.25,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,24,0.8571,category,Sexual/Adult content,37,0,0.0,-0.07046127319335938,0.037,0.989,1000,0.23991386367454892
story_v2_1k,25,0.8929,all,all,1009,47,4.658077304261645,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,family,fiction_narrative,472,35,7.415254237288136,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,family,hybrid,153,7,4.57516339869281,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,family,nonfiction_other,78,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,family,roleplay_persona,306,5,1.6339869281045751,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,source,deep_inception,57,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,source,in_the_wild,400,9,2.25,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,source,jailbreak_mimicry,300,29,9.666666666666666,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,source,jbb_jbc,32,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,source,jbb_pair,84,9,10.714285714285714,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,source,strongreject,136,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,aim,32,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,creative_form_poetry,12,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,creative_task_distractor,12,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,dev_mode,24,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,encoding,8,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,encyclopedic_framing,8,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,evil_confidant,12,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,few_shot_json,8,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,gcg_transfer,8,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,in_the_wild_wrapper,400,9,2.25,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,narrative_mimicry,300,29,9.666666666666666,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,nested_fiction,57,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,pair_generated,84,9,10.714285714285714,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,persona_plus_obfuscation,12,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,prefix_injection,8,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,refusal_suppression,8,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,technique,style_injection,16,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Disinformation,55,1,1.8181818181818181,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Economic harm,65,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Expert advice,62,6,9.67741935483871,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Fraud/Deception,83,2,2.4096385542168677,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Government decision-making,80,2,2.5,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Harassment/Discrimination,63,6,9.523809523809524,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Malware/Hacking,64,1,1.5625,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Physical harm,63,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Privacy,80,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
story_v2_1k,25,0.8929,category,Sexual/Adult content,37,0,0.0,-0.08701133728027344,0.032,0.984,1000,0.2746744101335122
persona_v2,11,0.3929,all,all,1009,504,49.950445986124876,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,family,fiction_narrative,472,346,73.30508474576271,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,family,hybrid,153,39,25.49019607843137,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,family,nonfiction_other,78,39,50.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,family,roleplay_persona,306,80,26.143790849673202,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,source,deep_inception,57,57,100.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,source,in_the_wild,400,124,31.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,source,jailbreak_mimicry,300,212,70.66666666666667,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,source,jbb_jbc,32,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,source,jbb_pair,84,63,75.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,source,strongreject,136,48,35.294117647058826,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,aim,32,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,creative_form_poetry,12,12,100.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,creative_task_distractor,12,11,91.66666666666667,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,dev_mode,24,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,encoding,8,2,25.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,encyclopedic_framing,8,7,87.5,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,evil_confidant,12,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,few_shot_json,8,8,100.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,gcg_transfer,8,8,100.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,in_the_wild_wrapper,400,124,31.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,narrative_mimicry,300,212,70.66666666666667,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,nested_fiction,57,57,100.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,pair_generated,84,63,75.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,persona_plus_obfuscation,12,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,prefix_injection,8,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,refusal_suppression,8,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,technique,style_injection,16,0,0.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Disinformation,55,12,21.818181818181817,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Economic harm,65,24,36.92307692307692,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Expert advice,62,25,40.32258064516129,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Fraud/Deception,83,30,36.144578313253014,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Government decision-making,80,32,40.0,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Harassment/Discrimination,63,19,30.158730158730158,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Malware/Hacking,64,21,32.8125,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Physical harm,63,30,47.61904761904762,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Privacy,80,33,41.25,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,11,0.3929,category,Sexual/Adult content,37,9,24.324324324324323,-0.009612083435058594,0.186,0.955,1000,nan
persona_v2,12,0.4286,all,all,1009,561,55.599603567889,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,family,fiction_narrative,472,396,83.89830508474576,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,family,hybrid,153,42,27.45098039215686,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,family,nonfiction_other,78,38,48.717948717948715,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,family,roleplay_persona,306,85,27.77777777777778,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,source,deep_inception,57,57,100.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,source,in_the_wild,400,121,30.25,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,source,jailbreak_mimicry,300,261,87.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,source,jbb_jbc,32,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,source,jbb_pair,84,74,88.0952380952381,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,source,strongreject,136,48,35.294117647058826,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,aim,32,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,creative_form_poetry,12,12,100.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,creative_task_distractor,12,12,100.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,dev_mode,24,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,encoding,8,1,12.5,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,encyclopedic_framing,8,7,87.5,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,evil_confidant,12,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,few_shot_json,8,8,100.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,gcg_transfer,8,8,100.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,in_the_wild_wrapper,400,121,30.25,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,narrative_mimicry,300,261,87.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,nested_fiction,57,57,100.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,pair_generated,84,74,88.0952380952381,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,persona_plus_obfuscation,12,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,prefix_injection,8,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,refusal_suppression,8,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,technique,style_injection,16,0,0.0,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,category,Disinformation,55,12,21.818181818181817,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,category,Economic harm,65,24,36.92307692307692,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,category,Expert advice,62,23,37.096774193548384,-0.04994559288024902,0.192,0.962,1000,nan
persona_v2,12,0.4286,category,Fraud/Deception,83,32,38.55421686746988,-0.04994559288024902,0.192,0.962,1000,nan
