probe,axis,layer,depth,null_folded,null_dz_folded,cos_probe_axis,cell_type,auroc,wins,ties,n,auroc_folded,cohens_dz,cohens_dz_folded,delta_excluded,excess_over_null,excess_dz_over_null,auroc_sd,n_draws,axis_mean_paired_cos
eval_v2,harm_v2,19,0.4524,0.6462,0.3475162020250539,-0.040296641560263156,offdiag_pooled,0.355,355,0,1000,0.645,-0.26345622842619243,0.26345622842619243,0.7,-0.0011999999999999789,-0.08405997359886147,,,
eval_v2,harm_v2,20,0.4762,0.6120000000000001,0.30821901560413456,-0.05846673742098675,offdiag_pooled,0.34,340,0,1000,0.6599999999999999,-0.35994664336730936,0.35994664336730936,0.7,0.04799999999999982,0.0517276277631748,,,
eval_v2,harm_v2,21,0.5,0.6353000000000001,0.34915873344869464,-0.02771786443837894,offdiag_pooled,0.424,424,0,1000,0.5760000000000001,-0.16156600536131183,0.16156600536131183,0.65,-0.05930000000000002,-0.1875927280873828,,,
eval_v2,harm_v2,22,0.5238,0.6039,0.25580846414970393,-0.03464690635158603,offdiag_pooled,0.405,405,0,1000,0.595,-0.19878051838665808,0.19878051838665808,0.65,-0.008900000000000019,-0.057027945763045845,,,
eval_v2,harm_v2,23,0.5476,0.6171,0.3330309028814246,-0.07436853506981264,offdiag_pooled,0.351,351,0,1000,0.649,-0.34789023546312453,0.34789023546312453,0.7,0.03190000000000004,0.014859332581699913,,,
eval_v2,harm_v2,24,0.5714,0.6294,0.37568751163351133,-0.09906258721088707,offdiag_pooled,0.306,306,0,1000,0.694,-0.47266060993134257,0.47266060993134257,0.75,0.06459999999999999,0.09697309829783124,,,
eval_v2,harm_v2,25,0.5952,0.6399000000000001,0.39009026269113495,-0.08424309840415568,offdiag_pooled,0.37,370,0,1000,0.63,-0.3931604768005875,0.3931604768005875,0.7,-0.009900000000000131,0.0030702141094525737,,,
eval_v2,harm_v2,26,0.619,0.6383500000000001,0.34651608948047885,-0.08647564191587477,offdiag_pooled,0.331,331,0,1000,0.669,-0.4320487273243624,0.4320487273243624,0.7,0.030649999999999955,0.08553263784388354,,,
eval_v2,harm_v2,27,0.6429,0.60705,0.2847614738287334,-0.04544675816831759,offdiag_pooled,0.403,403,0,1000,0.597,-0.2710832939376566,0.2710832939376566,0.65,-0.010050000000000003,-0.01367817989107678,,,
eval_v2,harm_v2,28,0.6667,0.65,0.3954318435834018,-0.0509368238046272,offdiag_pooled,0.401,401,0,1000,0.599,-0.3161856433922596,0.3161856433922596,0.65,-0.051000000000000045,-0.0792462001911422,,,
eval_v2,harm_v2,29,0.6905,0.6456500000000001,0.4080097149786259,-0.048867307765045054,offdiag_pooled,0.401,401,0,1000,0.599,-0.30335068271783955,0.30335068271783955,0.65,-0.04665000000000008,-0.10465903226078638,,,
eval_v2,harm_v2,30,0.7143,0.66395,0.4599911069033945,-0.09258956646617708,offdiag_pooled,0.319,319,0,1000,0.681,-0.5134714005954277,0.5134714005954277,0.75,0.01705000000000001,0.05348029369203322,,,
eval_v2,harm_v2,31,0.7381,0.64965,0.40210775658523434,-0.1202083379947864,offdiag_pooled,0.294,294,0,1000,0.706,-0.6127479110666987,0.6127479110666987,0.75,0.05635000000000001,0.21064015448146434,,,
eval_v2,harm_v2,32,0.7619,0.64835,0.41584162234244476,-0.11797310488107461,offdiag_pooled,0.294,294,0,1000,0.706,-0.6075159234207084,0.6075159234207084,0.75,0.05764999999999998,0.1916743010782636,,,
eval_v2,harm_v2,33,0.7857,0.6322,0.3422012069498685,-0.14498983324413015,offdiag_pooled,0.262,262,0,1000,0.738,-0.6960441856186477,0.6960441856186477,,0.1058,0.3538429786687792,,,
eval_v2,harm_v2,34,0.8095,0.6242999999999999,0.36790814843824343,-0.15001724423942933,offdiag_pooled,0.249,249,0,1000,0.751,-0.7435107933514326,0.7435107933514326,,0.12670000000000015,0.3756026449131891,,,
eval_v2,harm_v2,35,0.8333,0.63185,0.36678346029258363,-0.1532232424622563,offdiag_pooled,0.246,246,0,1000,0.754,-0.7750137888794775,0.7750137888794775,,0.12214999999999998,0.40823032858689384,,,
eval_v2,harm_v2,36,0.8571,0.6156499999999998,0.34352931840539414,-0.17282861079548995,offdiag_pooled,0.248,248,0,1000,0.752,-0.7910515596332168,0.7910515596332168,,0.1363500000000002,0.4475222412278227,,,
eval_v2,harm_v2,37,0.881,0.6300000000000001,0.37530742766963854,-0.16000298910924976,offdiag_pooled,0.254,254,0,1000,0.746,-0.7826104931509317,0.7826104931509317,,0.11599999999999988,0.40730306548129314,,,
eval_v2,harm_v2,38,0.9048,0.63015,0.3630462928813747,-0.1491685489588534,offdiag_pooled,0.253,253,0,1000,0.747,-0.7726630923465202,0.7726630923465202,,0.11685000000000001,0.4096167994651455,,,
eval_v2,harm_v2,39,0.9286,0.6269,0.37245579814524166,-0.1335049784528866,offdiag_pooled,0.299,299,0,1000,0.7010000000000001,-0.7125177161618317,0.7125177161618317,0.75,0.07410000000000005,0.34006191801659,,,
eval_v2,harm_v2,40,0.9524,0.6153000000000001,0.33850980237623696,-0.12212920131682366,offdiag_pooled,0.292,292,0,1000,0.708,-0.6858050860614979,0.6858050860614979,0.75,0.0926999999999999,0.34729528368526097,,,
eval_v2,harm_v2,41,0.9762,0.6067500000000001,0.2882440343581135,-0.13619250625813703,offdiag_pooled,0.273,273,0,1000,0.727,-0.7689725068189925,0.7689725068189925,,0.12024999999999986,0.480728472460879,,,
eval_v2,harm_v2,42,1.0,0.6123500000000002,0.29869607666559017,-0.07284547342838314,offdiag_pooled,0.357,357,0,1000,0.643,-0.44340614509912646,0.44340614509912646,0.7,0.030649999999999844,0.1447100684335363,,,
eval_v2,persona_v2,0,0.0,0.5,nan,0.0,offdiag_pooled,0.5,0,1000,1000,0.5,nan,nan,0.6,0.0,nan,,,
eval_v2,persona_v2,1,0.0238,0.6612,0.4296295776183686,-0.09138352530605973,offdiag_pooled,0.457,457,0,1000,0.5429999999999999,-0.1557235764062821,0.1557235764062821,0.6,-0.11820000000000008,-0.2739060012120865,,,
eval_v2,persona_v2,2,0.0476,0.6911500000000002,0.5379308112906716,0.016614182723064155,offdiag_pooled,0.528,528,0,1000,0.528,0.08217411169428074,0.08217411169428074,0.6,-0.16315000000000013,-0.4557566995963908,,,
eval_v2,persona_v2,3,0.0714,0.6836000000000001,0.5072189697993269,-0.07218336218153726,offdiag_pooled,0.384,384,0,1000,0.616,-0.2716703217150993,0.2716703217150993,0.65,-0.0676000000000001,-0.2355486480842276,,,
eval_v2,persona_v2,4,0.0952,0.6806500000000001,0.5141080537187053,0.03688744998017964,offdiag_pooled,0.58,580,0,1000,0.58,0.24974513028280948,0.24974513028280948,0.65,-0.10065000000000013,-0.2643629234358958,,,
eval_v2,persona_v2,5,0.119,0.719,0.622007707136344,0.06947828529687038,offdiag_pooled,0.68,680,0,1000,0.68,0.505629596600292,0.505629596600292,0.75,-0.038999999999999924,-0.11637811053605196,,,
eval_v2,persona_v2,6,0.1429,0.7002,0.5308586356845408,0.03786652927579116,offdiag_pooled,0.577,577,0,1000,0.577,0.21704448158638615,0.21704448158638615,0.65,-0.12320000000000009,-0.3138141540981547,,,
eval_v2,persona_v2,7,0.1667,0.66735,0.4422171715040736,0.008478368710777189,offdiag_pooled,0.463,463,0,1000,0.5369999999999999,0.052213247613025225,0.052213247613025225,0.6,-0.13035000000000008,-0.3900039238910484,,,
eval_v2,persona_v2,8,0.1905,0.6324000000000002,0.34266518056179207,0.019906536066300023,offdiag_pooled,0.522,522,0,1000,0.522,0.14031136961993776,0.14031136961993776,0.6,-0.11040000000000016,-0.2023538109418543,,,
eval_v2,persona_v2,9,0.2143,0.6329499999999999,0.34824581124967446,-0.05672817267817054,offdiag_pooled,0.295,295,0,1000,0.7050000000000001,-0.43919334423421974,0.43919334423421974,0.75,0.07205000000000017,0.09094753298454528,,,
eval_v2,persona_v2,10,0.2381,0.6651,0.4585746949236415,0.10860614982327423,offdiag_pooled,0.917,917,0,1000,0.917,1.2588875304946716,1.2588875304946716,,0.2519,0.8003128355710301,,,
eval_v2,persona_v2,11,0.2619,0.6457999999999999,0.3997959638461025,0.10400297393732276,offdiag_pooled,0.863,863,0,1000,0.863,1.0359257819851795,1.0359257819851795,,0.21720000000000006,0.636129818139077,,,
eval_v2,persona_v2,12,0.2857,0.66845,0.4545644115439468,0.08851504931659779,offdiag_pooled,0.869,869,0,1000,0.869,1.0731203621673562,1.0731203621673562,,0.20055,0.6185559506234094,,,
eval_v2,persona_v2,13,0.3095,0.6790499999999999,0.4891839930529394,0.06612327162747003,offdiag_pooled,0.791,791,0,1000,0.791,0.8167083283304143,0.8167083283304143,,0.1119500000000001,0.3275243352774749,,,
eval_v2,persona_v2,14,0.3333,0.63845,0.37643966238590676,0.055144051532573284,offdiag_pooled,0.703,703,0,1000,0.703,0.560269235620306,0.560269235620306,0.75,0.06455,0.1838295732343992,,,
eval_v2,persona_v2,15,0.3571,0.63255,0.3448625087805587,0.03676031392328034,offdiag_pooled,0.639,639,0,1000,0.639,0.4020477933651072,0.4020477933651072,0.7,0.006450000000000067,0.057185284584548524,,,
eval_v2,persona_v2,16,0.381,0.6708500000000001,0.45985424495747085,0.08087879876873116,offdiag_pooled,0.761,761,0,1000,0.761,0.7341302555154543,0.7341302555154543,,0.09014999999999995,0.27427601055798345,,,
eval_v2,persona_v2,17,0.4048,0.6631500000000001,0.42144625220411597,0.11190758128762393,offdiag_pooled,0.812,812,0,1000,0.812,0.8521610769550876,0.8521610769550876,,0.14884999999999993,0.4307148247509716,,,
eval_v2,persona_v2,18,0.4286,0.64515,0.37627536806889095,0.12887627850213895,offdiag_pooled,0.854,854,0,1000,0.854,0.9811347728499813,0.9811347728499813,,0.20884999999999998,0.6048594047810903,,,
eval_v2,persona_v2,19,0.4524,0.6412500000000001,0.36785408357965943,0.13409596790653672,offdiag_pooled,0.866,866,0,1000,0.866,0.999120024407167,0.999120024407167,,0.2247499999999999,0.6312659408275075,,,
eval_v2,persona_v2,20,0.4762,0.6452,0.37483511870253855,0.17691140197372826,offdiag_pooled,0.884,884,0,1000,0.884,1.120127715889265,1.120127715889265,,0.2388,0.7452925971867266,,,
eval_v2,persona_v2,21,0.5,0.6170500000000001,0.2982908577872959,0.2097061878046056,offdiag_pooled,0.885,885,0,1000,0.885,1.1141533682636169,1.1141533682636169,,0.2679499999999999,0.815862510476321,,,
eval_v2,persona_v2,22,0.5238,0.65355,0.39653800377011156,0.21232726863176268,offdiag_pooled,0.923,923,0,1000,0.923,1.27108941591511,1.27108941591511,,0.2694500000000001,0.8745514121449984,,,
eval_v2,persona_v2,23,0.5476,0.6607000000000001,0.43969605986704224,0.22488695315740567,offdiag_pooled,0.92,920,0,1000,0.92,1.2286230695692273,1.2286230695692273,,0.2593,0.788927009702185,,,
eval_v2,persona_v2,24,0.5714,0.64825,0.3626365939115169,0.24943986055558517,offdiag_pooled,0.932,932,0,1000,0.932,1.3017151967993426,1.3017151967993426,,0.28375000000000006,0.9390786028878256,,,
eval_v2,persona_v2,25,0.5952,0.6632500000000001,0.41719024408380223,0.24205458519500758,offdiag_pooled,0.912,912,0,1000,0.912,1.1793718787673784,1.1793718787673784,,0.24874999999999992,0.7621816346835761,,,
eval_v2,persona_v2,26,0.619,0.65405,0.3995206754997168,0.2210167355130077,offdiag_pooled,0.889,889,0,1000,0.889,1.0503859941222267,1.0503859941222267,,0.23495,0.6508653186225098,,,
eval_v2,persona_v2,27,0.6429,0.6857,0.46924902622743253,0.1671386339817365,offdiag_pooled,0.85,850,0,1000,0.85,0.9084944167610628,0.9084944167610628,,0.1643,0.43924539053363026,,,
eval_v2,persona_v2,28,0.6667,0.6676,0.44074102420270495,0.15711722188050428,offdiag_pooled,0.821,821,0,1000,0.821,0.8117489076011216,0.8117489076011216,,0.15339999999999998,0.37100788339841667,,,
eval_v2,persona_v2,29,0.6905,0.6578999999999999,0.4009391492420775,0.1500425305535738,offdiag_pooled,0.792,792,0,1000,0.792,0.7413207601209937,0.7413207601209937,,0.1341000000000001,0.34038161087891616,,,
eval_v2,persona_v2,30,0.7143,0.63265,0.3604239762756494,0.15754692164564965,offdiag_pooled,0.796,796,0,1000,0.796,0.7433190575299707,0.7433190575299707,,0.16335,0.3828950812543213,,,
eval_v2,persona_v2,31,0.7381,0.6747500000000001,0.42708418124502057,0.15062299945420107,offdiag_pooled,0.788,788,0,1000,0.788,0.6746005149157472,0.6746005149157472,,0.11324999999999996,0.24751633367072667,,,
eval_v2,persona_v2,32,0.7619,0.6317499999999999,0.35001535289292984,0.12031527479249737,offdiag_pooled,0.729,729,0,1000,0.729,0.5599263910541201,0.5599263910541201,,0.09725000000000006,0.20991103816119028,,,
eval_v2,persona_v2,33,0.7857,0.6699999999999999,0.4389067395507322,0.11923564840199548,offdiag_pooled,0.737,737,0,1000,0.737,0.5615845418724853,0.5615845418724853,,0.06700000000000006,0.12267780232175313,,,
eval_v2,persona_v2,34,0.8095,0.65195,0.38874722960207964,0.11000199331790242,offdiag_pooled,0.719,719,0,1000,0.719,0.5470228250358267,0.5470228250358267,0.75,0.06704999999999994,0.15827559543374703,,,
eval_v2,persona_v2,35,0.8333,0.7030999999999998,0.5261304114530991,0.10217768693461951,offdiag_pooled,0.705,705,0,1000,0.705,0.5207943067859645,0.5207943067859645,0.75,0.0019000000000001238,-0.0053361046671346335,,,
eval_v2,persona_v2,36,0.8571,0.6638,0.4482045053662508,0.1211928578059731,offdiag_pooled,0.722,722,0,1000,0.722,0.5802303448555255,0.5802303448555255,0.75,0.05820000000000003,0.1320258394892747,,,
eval_v2,persona_v2,37,0.881,0.59985,0.23422912372387156,0.10359669645741536,offdiag_pooled,0.702,702,0,1000,0.702,0.5253326800372291,0.5253326800372291,0.75,0.10214999999999996,0.29110355631335755,,,
eval_v2,persona_v2,38,0.9048,0.67655,0.43511818181836476,0.08224061838013955,offdiag_pooled,0.669,669,0,1000,0.669,0.4336434442508699,0.4336434442508699,0.7,-0.007549999999999946,-0.0014747375674948326,,,
eval_v2,persona_v2,39,0.9286,0.62165,0.29202568215951274,0.07150053079455002,offdiag_pooled,0.649,649,0,1000,0.649,0.38224856750376146,0.38224856750376146,0.7,0.027349999999999985,0.09022288534424872,,,
eval_v2,persona_v2,40,0.9524,0.63525,0.3427374579511877,0.062238171606384333,offdiag_pooled,0.632,632,0,1000,0.632,0.3567204192199081,0.3567204192199081,0.7,-0.003249999999999975,0.013982961268720395,,,
eval_v2,persona_v2,41,0.9762,0.6149500000000001,0.30676694855928016,0.05687675134927224,offdiag_pooled,0.616,616,0,1000,0.616,0.33278477833389386,0.33278477833389386,0.65,0.0010499999999998844,0.0260178297746137,,,
eval_v2,persona_v2,42,1.0,0.63825,0.3575833690712501,0.0059130880003707715,offdiag_pooled,0.525,525,0,1000,0.525,0.055234994570104404,0.055234994570104404,0.6,-0.11324999999999996,-0.3023483745011457,,,
eval_v2,story_v2_1k,0,0.0,0.5,nan,0.0,offdiag_pooled,0.5,0,1000,1000,0.5,nan,nan,0.6,0.0,nan,,,
eval_v2,story_v2_1k,1,0.0238,0.6492000000000001,0.3802702690736377,-0.5924307259119156,offdiag_pooled,0.113,113,0,1000,0.887,-1.1494086726556543,1.1494086726556543,,0.2377999999999999,0.7691384035820166,,,
eval_v2,story_v2_1k,2,0.0476,0.6818500000000001,0.49701333460853103,-0.3753282419093692,offdiag_pooled,0.081,81,0,1000,0.919,-1.3974822744221658,1.3974822744221658,,0.23714999999999997,0.9004689398136347,,,
eval_v2,story_v2_1k,3,0.0714,0.70155,0.5579820370025997,-0.41159711759643336,offdiag_pooled,0.064,64,0,1000,0.9359999999999999,-1.5168362924236303,1.5168362924236303,,0.23444999999999994,0.9588542554210305,,,
eval_v2,story_v2_1k,4,0.0952,0.6994,0.5451637044609419,-0.3364982697607408,offdiag_pooled,0.091,91,0,1000,0.909,-1.3660306623730307,1.3660306623730307,,0.2096,0.8208669579120889,,,
eval_v2,story_v2_1k,5,0.119,0.71435,0.6234891817129175,-0.22532669802265315,offdiag_pooled,0.083,83,0,1000,0.917,-1.4076397376549339,1.4076397376549339,,0.20265,0.7841505559420164,,,
eval_v2,story_v2_1k,6,0.1429,0.7124499999999999,0.5836944482893813,-0.24157727479395977,offdiag_pooled,0.084,84,0,1000,0.916,-1.401192010915034,1.401192010915034,,0.20355000000000012,0.8174975626256527,,,
eval_v2,story_v2_1k,7,0.1667,0.6738000000000001,0.4638171683043223,-0.1777329315043794,offdiag_pooled,0.088,88,0,1000,0.912,-1.4221123838172822,1.4221123838172822,,0.23819999999999997,0.9582952155129599,,,
eval_v2,story_v2_1k,8,0.1905,0.6695000000000001,0.4727737266110452,-0.17095441501476644,offdiag_pooled,0.104,104,0,1000,0.896,-1.3206493986083128,1.3206493986083128,,0.22649999999999992,0.8478756719972675,,,
eval_v2,story_v2_1k,9,0.2143,0.6494,0.4186882367757896,-0.05725035309829212,offdiag_pooled,0.251,251,0,1000,0.749,-0.5787088712351641,0.5787088712351641,,0.09960000000000002,0.16002063445937453,,,
eval_v2,story_v2_1k,10,0.2381,0.7006,0.5626947364376166,-0.045324750574433734,offdiag_pooled,0.248,248,0,1000,0.752,-0.6698306872501724,0.6698306872501724,,0.0514,0.10713595081255578,,,
eval_v2,story_v2_1k,11,0.2619,0.72125,0.6409211988420797,-0.03511342537788025,offdiag_pooled,0.297,297,0,1000,0.7030000000000001,-0.5494485026773839,0.5494485026773839,0.75,-0.018249999999999877,-0.09147269616469578,,,
eval_v2,story_v2_1k,12,0.2857,0.76165,0.8199422273551491,-0.05115901015811896,offdiag_pooled,0.162,162,0,1000,0.838,-1.0253920916866341,1.0253920916866341,,0.07634999999999992,0.20544986433148504,,,
eval_v2,story_v2_1k,13,0.3095,0.7260500000000001,0.6648882858917304,-0.021510913521080862,offdiag_pooled,0.32,320,0,1000,0.6799999999999999,-0.4924254947328555,0.4924254947328555,0.75,-0.046050000000000146,-0.17246279115887492,,,
eval_v2,story_v2_1k,14,0.3333,0.6845499999999999,0.5282083471431835,0.018459183092445958,offdiag_pooled,0.658,658,0,1000,0.658,0.40612254075345744,0.40612254075345744,0.7,-0.02654999999999985,-0.1220858063897261,,,
eval_v2,story_v2_1k,15,0.3571,0.6753000000000001,0.5013752738754113,0.01365259886398203,offdiag_pooled,0.593,593,0,1000,0.593,0.29828094123142,0.29828094123142,0.65,-0.08230000000000015,-0.20309433264399124,,,
eval_v2,story_v2_1k,16,0.381,0.7481000000000001,0.779118211819761,0.004000058196951188,offdiag_pooled,0.523,523,0,1000,0.523,0.10291762669824622,0.10291762669824622,0.6,-0.22510000000000008,-0.6762005851215148,,,
eval_v2,story_v2_1k,17,0.4048,0.6918500000000001,0.5321837604590322,0.033984759104524545,offdiag_pooled,0.807,807,0,1000,0.807,0.8399042523295933,0.8399042523295933,,0.11514999999999997,0.30772049187056116,,,
eval_v2,story_v2_1k,18,0.4286,0.7087500000000001,0.6067133016207023,-0.017948397020601272,offdiag_pooled,0.29,290,0,1000,0.71,-0.5788124154733253,0.5788124154733253,0.75,0.0012499999999998623,-0.027900886147376958,,,
eval_v2,story_v2_1k,19,0.4524,0.73285,0.7205225245116924,-0.010854961777908595,offdiag_pooled,0.35,350,0,1000,0.65,-0.3830816415116476,0.3830816415116476,0.7,-0.08284999999999998,-0.3374408830000448,,,
eval_v2,story_v2_1k,20,0.4762,0.75755,0.7751263499067206,-0.036566768911881174,offdiag_pooled,0.157,157,0,1000,0.843,-0.9642763639240558,0.9642763639240558,,0.08545000000000003,0.18915001401733522,,,
eval_v2,story_v2_1k,21,0.5,0.70335,0.614052320137417,-0.09699146205079551,offdiag_pooled,0.045,45,0,1000,0.955,-1.7011462336105376,1.7011462336105376,,0.25164999999999993,1.0870939134731206,,,
eval_v2,story_v2_1k,22,0.5238,0.705,0.5787587335716826,-0.06576359987231302,offdiag_pooled,0.064,64,0,1000,0.9359999999999999,-1.5728225661665836,1.5728225661665836,,0.23099999999999998,0.9940638325949009,,,
eval_v2,story_v2_1k,23,0.5476,0.7300500000000001,0.6801436573654611,-0.08075155838029278,offdiag_pooled,0.043,43,0,1000,0.957,-1.7539243530528614,1.7539243530528614,,0.22694999999999987,1.0737806956874003,,,
eval_v2,story_v2_1k,24,0.5714,0.7285999999999999,0.6551823922305909,-0.08054276630977406,offdiag_pooled,0.057,57,0,1000,0.943,-1.6207409824155192,1.6207409824155192,,0.21440000000000003,0.9655585901849283,,,
eval_v2,story_v2_1k,25,0.5952,0.6675,0.4504501671573031,-0.07262538257497793,offdiag_pooled,0.073,73,0,1000,0.927,-1.391248975378786,1.391248975378786,,0.25950000000000006,0.9407988082214829,,,
eval_v2,story_v2_1k,26,0.619,0.7218000000000001,0.6674494594435099,-0.09975775652131114,offdiag_pooled,0.041,41,0,1000,0.959,-1.775442763200356,1.775442763200356,,0.23719999999999986,1.1079933037568461,,,
eval_v2,story_v2_1k,27,0.6429,0.7627499999999999,0.7808616948062818,-0.07956403519204974,offdiag_pooled,0.092,92,0,1000,0.908,-1.3597746455200486,1.3597746455200486,,0.1452500000000001,0.5789129507137668,,,
eval_v2,story_v2_1k,28,0.6667,0.6656,0.44682240401704937,-0.07299686752688841,offdiag_pooled,0.126,126,0,1000,0.874,-1.1553115381391825,1.1553115381391825,,0.20840000000000003,0.7084891341221331,,,
eval_v2,story_v2_1k,29,0.6905,0.6811999999999999,0.48559107485509045,-0.08841874988830017,offdiag_pooled,0.094,94,0,1000,0.906,-1.324068748487085,1.324068748487085,,0.2248000000000001,0.8384776736319945,,,
eval_v2,story_v2_1k,30,0.7143,0.6942999999999999,0.544401518579486,-0.08985600891191707,offdiag_pooled,0.124,124,0,1000,0.876,-1.1785697602556449,1.1785697602556449,,0.18170000000000008,0.6341682416761588,,,
eval_v2,story_v2_1k,31,0.7381,0.69295,0.5343889422367826,-0.09952570744201163,offdiag_pooled,0.1,100,0,1000,0.9,-1.28550212503619,1.28550212503619,,0.20705000000000007,0.7511131827994074,,,
eval_v2,story_v2_1k,32,0.7619,0.6465999999999998,0.40726325668073204,-0.11454268148987141,offdiag_pooled,0.057,57,0,1000,0.943,-1.5842186603621553,1.5842186603621553,,0.2964000000000001,1.1769554036814234,,,
eval_v2,story_v2_1k,33,0.7857,0.675,0.4917908646728245,-0.0975524449504104,offdiag_pooled,0.07,70,0,1000,0.9299999999999999,-1.4985696453164994,1.4985696453164994,,0.2549999999999999,1.0067787806436748,,,
eval_v2,story_v2_1k,34,0.8095,0.6926499999999999,0.5377237744313403,-0.10184770370364186,offdiag_pooled,0.062,62,0,1000,0.938,-1.547649566137096,1.547649566137096,,0.24535000000000007,1.0099257917057556,,,
eval_v2,story_v2_1k,35,0.8333,0.7099499999999999,0.6136968688204094,-0.1035473141314724,offdiag_pooled,0.069,69,0,1000,0.931,-1.5727882781543823,1.5727882781543823,,0.2210500000000002,0.9590914093339729,,,
eval_v2,story_v2_1k,36,0.8571,0.6592,0.4513130004491524,-0.09835365000043825,offdiag_pooled,0.073,73,0,1000,0.927,-1.5275078303160294,1.5275078303160294,,0.26780000000000004,1.076194829866877,,,
eval_v2,story_v2_1k,37,0.881,0.6400000000000001,0.36626892351444285,-0.10046586964384796,offdiag_pooled,0.066,66,0,1000,0.9339999999999999,-1.569961067145258,1.569961067145258,,0.2939999999999998,1.203692143630815,,,
eval_v2,story_v2_1k,38,0.9048,0.6266,0.3270718390443479,-0.1055885948192997,offdiag_pooled,0.061,61,0,1000,0.9390000000000001,-1.6124668101864492,1.6124668101864492,,0.3124,1.2853949711421013,,,
eval_v2,story_v2_1k,39,0.9286,0.6775500000000001,0.49482260773457015,-0.10162807716740452,offdiag_pooled,0.059,59,0,1000,0.9410000000000001,-1.557296622419236,1.557296622419236,,0.26344999999999996,1.0624740146846658,,,
eval_v2,story_v2_1k,40,0.9524,0.6654500000000001,0.42517327302344804,-0.11135037352244773,offdiag_pooled,0.04,40,0,1000,0.96,-1.7802126934903268,1.7802126934903268,,0.29454999999999987,1.3550394204668788,,,
eval_v2,story_v2_1k,41,0.9762,0.6477999999999999,0.38545437003904026,-0.1613384576132891,offdiag_pooled,0.025,25,0,1000,0.975,-1.964161316915919,1.964161316915919,,0.32720000000000005,1.5787069468768788,,,
eval_v2,story_v2_1k,42,1.0,0.67275,0.4729743100800916,-0.15945250663795763,offdiag_pooled,0.029,29,0,1000,0.971,-2.0075195380895714,2.0075195380895714,,0.29825,1.5345452280094798,,,
harm_v2,eval_v2,0,0.0,0.5,nan,0.0,offdiag_pooled,0.5,0,1000,1000,0.5,nan,nan,0.6,0.0,nan,,,
harm_v2,eval_v2,1,0.0238,0.5756,0.1761346815109719,-0.18255896876096964,offdiag_pooled,0.439,439,0,1000,0.5609999999999999,-0.14089307787375963,0.14089307787375963,0.6,-0.014600000000000057,-0.035241603637212265,,,
harm_v2,eval_v2,2,0.0476,0.6000000000000001,0.2636935753685775,-0.1498428260309579,offdiag_pooled,0.371,371,0,1000,0.629,-0.3445931504328403,0.3445931504328403,0.7,0.028999999999999915,0.08089957506426276,,,
harm_v2,eval_v2,3,0.0714,0.6025999999999999,0.23207045473244406,-0.12704857323882804,offdiag_pooled,0.369,369,0,1000,0.631,-0.3110129603068834,0.3110129603068834,0.7,0.028400000000000092,0.07894250557443935,,,
harm_v2,eval_v2,4,0.0952,0.6196999999999999,0.2868743009369653,-0.053777246073224594,offdiag_pooled,0.458,458,0,1000,0.542,-0.14789934608278804,0.14789934608278804,0.6,-0.07769999999999988,-0.13897495485417727,,,
harm_v2,eval_v2,5,0.119,0.62195,0.3018967202193817,-0.08791558760296166,offdiag_pooled,0.359,359,0,1000,0.641,-0.2946959165239103,0.2946959165239103,0.7,0.01905000000000001,-0.0072008036954713805,,,
harm_v2,eval_v2,6,0.1429,0.5967,0.23612254831370544,-0.053225438999816146,offdiag_pooled,0.414,414,0,1000,0.5860000000000001,-0.18218753250016576,0.18218753250016576,0.65,-0.010699999999999932,-0.05393501581353968,,,
harm_v2,eval_v2,7,0.1667,0.62755,0.3295751628214926,-0.01211567186503635,offdiag_pooled,0.468,468,0,1000,0.532,-0.051887927704392635,0.051887927704392635,0.6,-0.09555000000000002,-0.2776872351170999,,,
harm_v2,eval_v2,8,0.1905,0.6461500000000001,0.3579226108510828,-0.007581136252628372,offdiag_pooled,0.469,469,0,1000,0.531,-0.042398490573017526,0.042398490573017526,0.6,-0.11515000000000009,-0.31552412027806526,,,
harm_v2,eval_v2,9,0.2143,0.58785,0.2001709383142524,-0.030265981085325622,offdiag_pooled,0.442,442,0,1000,0.558,-0.10818546280909393,0.10818546280909393,0.6,-0.029849999999999932,-0.09198547550515847,,,
harm_v2,eval_v2,10,0.2381,0.5707,0.18804612796107417,-0.056779982316264827,offdiag_pooled,0.36,360,0,1000,0.64,-0.23446651281210218,0.23446651281210218,0.7,0.06930000000000003,0.04642038485102801,,,
harm_v2,eval_v2,11,0.2619,0.5859000000000001,0.2049839458024882,-0.055086931217695555,offdiag_pooled,0.385,385,0,1000,0.615,-0.23894350051926364,0.23894350051926364,0.65,0.029099999999999904,0.03395955471677545,,,
harm_v2,eval_v2,12,0.2857,0.60075,0.24682686257975828,-0.021333651962574085,offdiag_pooled,0.458,458,0,1000,0.542,-0.09361160979426536,0.09361160979426536,0.6,-0.05874999999999997,-0.15321525278549292,,,
harm_v2,eval_v2,13,0.3095,0.59705,0.23883335137223835,0.0012597908158158973,offdiag_pooled,0.512,512,0,1000,0.512,-0.009685985226902867,0.009685985226902867,0.6,-0.08504999999999996,-0.22914736614533548,,,
harm_v2,eval_v2,14,0.3333,0.5740000000000001,0.18528549884462792,-0.036795711029929,offdiag_pooled,0.453,453,0,1000,0.5469999999999999,-0.1014633900305562,0.1014633900305562,0.6,-0.027000000000000135,-0.08382210881407172,,,
